code,title,first_author,first_author_org,all_authors,session,type,date,time,place,categories,has_fulltext,url
IP48-11,IP48-11: European Commission 2019 fluoroquinolone restrictions: difference-in-differences shows Poland’s excess defined daily doses versus the European Union/European Economic Area without short-term Escherichia coli resistance benefit,Rafal Drobot,"1. Department of Urology and Urological Oncology, Multidisciplinary Hospital in Warsaw–Międzylesie
2. Urology Department, Institute of Medical Sciences, Faculty of Medicine, Collegium Medicum, Cardinal Stefan Wyszyński University in Warsaw",Rafal Drobot,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA3Nw==
IP48-12,"IP48-12: Ten-Year Trends in Antimicrobial Resistance in Outpatient Urinary Tract Infections: 153,198 Urine Cultures from São Paulo, Brazil",Jose Truzzi,Universidade Federal de Sao Paulo,Jose Truzzi,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA3OQ==
IP48-13,"IP48-13: The prevalence of mycoplasmataceae infections in urologic patients screened in a large, academic, outpatient setting",Jeremy Tonkin,Howard University,Jeremy Tonkin,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA4Mw==
IP48-14,IP48-14: Flipping a coin: state-by-state analysis reveals resistance gene detection concordance with phenotypic antibiotic susceptibility in urinary tract infection diagnostic testing averages 50 percent,John Van Savage,Jackson Purchase Urology,John Van Savage,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA4Mg==
IP48-15,IP48-15: Epidemiology and Treatment Patterns of Retroperitoneal Fibrosis: A Real-World Analysis Using the TriNetX Research Network,Aurora Grutman,Johns Hopkins University School of Medicine,Aurora Grutman,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA4NQ==
IP48-16,"IP48-16: Risk of Urinary Tract Infections, Pyelonephritis, and Sepsis in Patients with Type 2 Diabetes Mellitus on SGLT2 Inhibitors: A Real-World Multicenter Cohort Study",Zain Akbar,UTMB John Sealy School of Medicine,Zain Akbar,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA4OA==
IP48-17,IP48-17: Safety of Continuing SGLT-2 Inhibitors During Ureteroscopy: Infection and Retention Outcomes in Real-World Diabetic Patients,Tarak Davuluri,University of Toledo College of Medicine and Life Sciences,Tarak Davuluri,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4ODM5Nw==
IP48-18,"IP48-18: Adjunctive glucocorticoids following decompression of an infected, obstructed urinary tract",Alexander Collins,SUNY Upstate,Alexander Collins,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5MA==
IP48-19,IP48-19: Outcome of Guideline-Directed Pre-Operative Prophylactic Single Dose/Day vs Extended Prophylactic Antibiotics for Urological Surgeries: A Randomized Controlled Study,Rishi Nayyar,,Rishi Nayyar,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5Mg==
IP48-20,IP48-20: AtbFinder: A Novel Diagnostic Test That Improves Antibiotic Selection and Clinical Outcomes in UTI-Associated Cognitive Decline and Delirium in Patients with Neurodegenerative Disorders,George Tetz,,George Tetz,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA4NA==
IP48-21,IP48-21: Assessing the Lodestar Dx Uropathogen Identifier as a Rapid Diagnostic Alternative to Conventional Urine Culture and Dipstick for Pre-operative Screening.,Clemence Musabyimana,"Royal Berkshire Hospital, UK",Clemence Musabyimana,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5Nw==
IP48-22,IP48-22: Optimising Outpatient Urology Care with the Lodestar Dx Rapid Urine Analyser: Real-Time Uropathogen Identification and Antibiotic Stewardship.,Saif-Ur-Rehman Kazi,"Royal Berkshire Hospital, Reading",Saif-Ur-Rehman Kazi,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5NQ==
IP48-23,IP48-23: The Hidden Mental Burden of Recurrent Lower Urinary Tract Infections: Exploring the Influence of Gender and Urologic Co-morbidities on Anxiety and Depression,Sri Saran Manivasagam,Penn State College of Medicine,Sri Saran Manivasagam,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwMg==
IP48-24,IP48-24: Electrical Impedance Profiling of Urine Samples for Rapid Gram negative Bacterial Detection,Benedetto Calabrese,Humanitas University,Benedetto Calabrese,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5OQ==
IP48-25,IP48-25: Conservative Management of Patients with Unilateral Hydronephrosis: Not Everyone Needs a Stent,Abigail Keller,Fox Chase - Temple Urologic Institute,Abigail Keller,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwMQ==
IP48-26,IP48-26: Comparison of infectious outcomes following video urodynamics versus voiding cystourethrogram in a pediatric cohort,Alexandra Siegal,Texas Children's Hospital,Alexandra Siegal,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwNQ==
IP48-27,IP48-27: Effectiveness of Double-Dose MV140 in Patients with Recurrent Urinary Tract Infections Secondary to Neuropathic Bladder of Multiple Aetiologies,Sagar Kanabar,"Royal Berkshire Hospital, Guy's Hospital",Sagar Kanabar,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwNA==
IP48-28,IP48-28: Emergency Department Utilization and Infections after Artificial Urinary Sphincter vs Male Urethral Sling:  A Matched Cohort Analysis of 30 day and 90 day Outcomes,Vivek Aslot,The University of Toledo College of Medicine and Life Sciences,Vivek Aslot,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzA5Ng==
IP48-29,IP48-29: A Multi-Institutional Histopathological Examination of Ureteropelvic Junction Obstruction Yields Insights into its Pathogenesis,Karen Doersch,University of Colorado,Karen Doersch,IP48: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Kidney & Bladder II,Abstract,2026-05-16,15:30,147B,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwNg==
IP49-01,IP49-01: Targeting asparagine endopeptidase as a novel therapeutic strategy in prostate cancer,Kotaro Suzuki,Kobe University Graduate School of Medicine,Kotaro Suzuki,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzExOQ==
IP49-02,IP49-02: PI3Kß Mediates Immune Microenvironment Remodeling and Contributes to B7H3 Monoclonal Antibody Resistance in PTEN-Deficient Prostate Cancer,Shanhe Huang,Sun Yat-sen Memorial Hospital,Shanhe Huang,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEyMA==
IP49-03,"IP49-03: Novel astatine (211At)-labelled PSMA ligand with neopentyl-glycol structure: Evaluation of stability, efficacy, and safety using a prostate cancer xenograft model",KEI YAGINUMA,,KEI YAGINUMA,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEyMQ==
IP49-04,"IP49-04: Elucidation of the mechanism underlying the functional loss of an epigenetic factor, KDM6A, in prostate cancer development",Nobuhito Muramoto,Tokyo women's medical university,Nobuhito Muramoto,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEyMw==
IP49-05,IP49-05: Perineural Invasion Promotes Tumor Progression and Immunosuppression in Prostate Cancer via GABA Secretion,zonglin Li,,zonglin Li,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4ODQ0Mw==
IP49-06,IP49-06: Spatial transcriptomics reveals clonal evolution from Gleason grade group 1 cancer to intraductal carcinoma of the prostate,Ryuta Watanabe,Ehime University Hospital,Ryuta Watanabe,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEyOA==
IP49-07,IP49-07: A First-In-Class Inhibitor of ZNF281 for the Treatment of Advanced Prostate Cancer,Guocheng Huang,University of Alberta,Guocheng Huang,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzMw==
IP49-08,IP49-08: Multi-Omics Identified Prostate Cancer Risk Factor Creb3l4 Mediates Tumor Progression and CD8+T Cell Exhaustion by Promoting Intracellular Cholesterol Synthesis.,Tiange Wu,"Southeast University, China",Tiange Wu,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzMA==
IP49-09,IP49-09: Co-targeting ß-catenin and CTHRC1 disrupts the stromal-epithelial crosstalk to overcome enzalutamide resistance in CRPC,Junlong Zhuang,,Junlong Zhuang,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzMg==
IP49-10,IP49-10: A Novel DNA Methylation Classifier Based on Prostate Needle Biopsy for Predicting Poor Prognosis After Radical Prostatectomy,Masatomo Kaneko,University of Southern California,Masatomo Kaneko,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzNA==
IP49-11,IP49-11: Biological Effects of Acoustic Cavitation in Chemosensitization and Immunomodulation of Neuroendocrine Prostate Cancer,Jian Lu,Peking University Third Hospital,Jian Lu,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzNg==
IP49-12,IP49-12: EGFR-TKI resistance in advanced prostate cancer arises from a nuclear SUCLG2–EGFR–VEGFA signaling loop,CHIH HAO HSU,,CHIH HAO HSU,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEyNA==
IP49-13,IP49-13: Molecular Margin Extent in Prostate Cancer Varies by ERG Fusion Status,Steven Monda,University of Michigan,Steven Monda,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0MQ==
IP49-14,IP49-14: Dual-Targeting ROS-Responsive Polymeric Nanoplatform for Synergistic Ferroptosis Induction and Immune Modulation in PSMA-Overexpressing Prostate Cancer,Yunhao Gao,,Yunhao Gao,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEzOQ==
IP49-15,IP49-15: Targeting NDUFS4 Disrupts Oxidative Phosphorylation and Induces Ferroptosis in Olaparib–Resistant Prostate Cancer,Allen Gao,UC Davis School of Medicine,Allen Gao,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0Mg==
IP49-16,IP49-16: Genetic Ancestry and Stage-Specific Differences in Prostate Cancer Genomic Alterations,Nicholas Pickersgill,Memorial Sloan Kettering Cancer Center,Nicholas Pickersgill,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4ODQ0NQ==
IP49-17,IP49-17: Loss of androgen receptor–dependent repression of SEMA7A activates integrin–FAK signaling to drive lineage plasticity in prostate cancer,Xiaoxiao Guo,Beijing Friendship Hospital,Xiaoxiao Guo,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0Ng==
IP49-18,IP49-18: Transcriptomic Characterization of Prostate Cancer in Patients with HIV Infection,Michael Leapman,Yale University Department of Urology,Michael Leapman,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0Nw==
IP49-19,IP49-19: CD74+ macrophages Intercellular Dialogue With Memory B cells Remodel A Suppressive   Pre-metastatic Bone Microenvironment induced prostate cancer bone metastasis,YUAN OU,,YUAN OU,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0OQ==
IP49-20,IP49-20: The Role and Mechanism of FOXA1-eRNA in the Pathogenesis and Progression of Prostate Cancer and Castration-Resistant Prostate Cancer (CRPC),Chen Sai,"1.	Division of Life Sciences and Medicine, Department of Urology, The First Affiliated Hospital of University of Science and Technology of China, Hefei, China",Chen Sai,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE0MA==
IP49-22,IP49-22: KIF18B ecDNA Drives Neuroendocrine Differentiation of Prostate Cancer via BRD4-Mediated Enhancer–Promoter Activation and PI3K/AKT Pathway,Yupeng Wu,The Third Affiliated Hospital of Southern Medical University,Yupeng Wu,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4ODQ0NA==
IP49-23,IP49-23: VGF phase separation restricts GSK3ß ubiquitination via MYH9 activating tumor progression in prostate cancer,Tao Tao,The First Affiliated Hospital of USTC,Tao Tao,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE1Mg==
IP49-24,IP49-24: Epigenetic Profiling Reveals Divergent Methylation Landscapes in MRI-Targeted and Systematic Biopsy Prostate Cancer,Marco Bandini,IRCCS Ospedale San Raffaele,Marco Bandini,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE1OQ==
IP49-25,IP49-25: Histone-Modifying Enzymes in Androgen-Deprived Prostate Cancer: EZH1 as a Synergistic Therapeutic Target,David Jarrard,University of Wisconsin,David Jarrard,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE1Ng==
IP49-27,IP49-27: Associations of African ancestry-specific variants and risk of prostate cancer incidence in the Veterans Affairs Million Veterans Program,Mary Fakunle,UCLA,Mary Fakunle,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE2MA==
IP49-28,IP49-28: Automated Segmentation of Gland and Stromal Morphology on Digitized H&E-Stained Prostate Whole Slide Images,Aakriti Shah,,Aakriti Shah,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE2Mg==
IP49-29,IP49-29: Improving prostate cancer molecular analysis through MRI targeted prostate biopsy assessment with stimulated Raman histology paired with artificial intelligence,Takeshi Namekawa,Vancouver Prostate Centre,Takeshi Namekawa,IP49: Prostate Cancer: Basic Research & Pathophysiology I,Abstract,2026-05-17,07:00,145AB,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzE2NA==
